year, M, D, H, min, temp, vaporP, W peed,  un,  pre, cloud
2016, 12, 26, 17, 00,  0.8, 6.0,   2.6,    0.00, 0.06, 10
2016, 12, 26, 17, 10,  0.8, 6.0,   2.6,    0.00, 0.06, 10
2016, 12, 26, 17, 20,  0.8, 6.0,   2.4,    0.00, 0.06, 10
2016, 12, 26, 17, 30,  0.8, 6.0,   2.3,    0.00, 0.06, 10
2016, 12, 26, 17, 40,  0.9, 6.0,   2.6,    0.00, 0.06, 10
2016, 12, 26, 17, 50,  0.9, 6.0,   2.5,    0.00, 0.06, 10
2016, 12, 26, 18, 00,  1.0, 6.1,   2.3,    0.00, 0.06, 10
2016, 12, 26, 18, 10,  0.9, 6.1,   2.9,    0.00, 0.06, 10
2016, 12, 26, 18, 20,  0.9, 6.1,   2.2,    0.00, 0.06, 10
2016, 12, 26, 18, 30,  0.9, 6.1,   2.6,    0.00, 0.06, 10
2016, 12, 26, 18, 40,  0.9, 6.1,   2.8,    0.00, 0.06, 10
2016, 12, 26, 18, 50,  0.9, 6.1,   2.3,    0.00, 0.06, 10
2016, 12, 26, 19, 00,  0.8, 6.0,   3.2,    0.00, 0.06, 10
2016, 12, 26, 19, 10,  0.8, 6.0,   3.3,    0.00, 0.06, 10
2016, 12, 26, 19, 20,  0.7, 6.0,   4.5,    0.00, 0.06, 10
2016, 12, 26, 19, 30,  0.8, 6.0,   4.1,    0.00, 0.06, 10
2016, 12, 26, 19, 40,  0.7, 6.0,   3.8,    0.00, 0.06, 10
2016, 12, 26, 19, 50,  0.7, 6.0,   2.5,    0.00, 0.06, 10
2016, 12, 26, 20, 00,  0.6, 5.9,   3.5,    0.00, 0.06, 10
2016, 12, 26, 20, 10,  0.5, 5.9,   3.5,    0.00, 0.06, 10
2016, 12, 26, 20, 20,  0.5, 5.9,   3.5,    0.00, 0.06, 10
2016, 12, 26, 20, 30,  0.5, 5.9,   3.4,    0.00, 0.06, 10
2016, 12, 26, 20, 40,  0.5, 5.9,   3.5,    0.00, 0.06, 10
2016, 12, 26, 20, 50,  0.5, 5.9,   3.7,    0.00, 0.06, 10
2016, 12, 26, 21, 00,  0.3, 5.7,   5.4,    0.00, 0.06, 10
2016, 12, 26, 21, 10,  0.3, 5.7,   5.0,    0.00, 0.06, 10
2016, 12, 26, 21, 20,  0.3, 5.7,   4.6,    0.00, 0.06, 10
2016, 12, 26, 21, 30,  0.3, 5.7,   4.7,    0.00, 0.06, 10
2016, 12, 26, 21, 40,  0.3, 5.7,   3.2,    0.00, 0.06, 10
2016, 12, 26, 21, 50,  0.2, 5.7,   4.0,    0.00, 0.06, 10
2016, 12, 26, 22, 00,  0.2, 5.7,   3.1,    0.00, 0.06, 10
2016, 12, 26, 22, 10,  0.2, 5.7,   2.5,    0.00, 0.06, 10
2016, 12, 26, 22, 20,  0.2, 5.7,   2.3,    0.00, 0.06, 10
2016, 12, 26, 22, 30,  0.3, 5.7,   2.4,    0.00, 0.06, 10
2016, 12, 26, 22, 40,  0.2, 5.7,   2.7,    0.00, 0.06, 10
2016, 12, 26, 22, 50,  0.2, 5.7,   2.9,    0.00, 0.06, 10
2016, 12, 26, 23, 00,  0.0, 5.7,   4.0,    0.00, 0.06, 10
2016, 12, 26, 23, 10,  0.0, 5.7,   3.7,    0.00, 0.06, 10
2016, 12, 26, 23, 20, -0.2, 5.7,   3.2,    0.00, 0.06, 10
2016, 12, 26, 23, 30, -0.2, 5.7,   2.9,    0.00, 0.06, 10
2016, 12, 26, 23, 40, -0.2, 5.7,   3.9,    0.00, 0.06, 10
2016, 12, 26, 23, 50, -0.2, 5.7,   3.7,    0.00, 0.06, 10
2016, 12, 27, 0,  00, -0.2, 5.6,   3.5,    0.00, 0.06, 10
2016, 12, 27, 0,  10, -0.1, 5.6,   3.0,    0.00, 0.08, 10
2016, 12, 27, 0,  20, -0.2, 5.6,   3.1,    0.00, 0.08, 10
2016, 12, 27, 0,  30, -0.2, 5.6,   2.2,    0.00, 0.08, 10
2016, 12, 27, 0,  40, -0.2, 5.6,   2.9,    0.00, 0.08, 10
2016, 12, 27, 0,  50, -0.1, 5.6,   3.4,    0.00, 0.08, 10
2016, 12, 27, 1,  00,  0.0, 5.7,   2.9,    0.00, 0.08, 10
2016, 12, 27, 1,  10, -0.1, 5.7,   6.3,    0.00, 0.08, 10
2016, 12, 27, 1,  20, -0.3, 5.7,   5.9,    0.00, 0.08, 10
2016, 12, 27, 1,  30, -0.1, 5.7,   4.7,    0.00, 0.08, 10
2016, 12, 27, 1,  40, -0.3, 5.7,   6.6,    0.00, 0.08, 10
2016, 12, 27, 1,  50, -0.4, 5.7,   5.8,    0.00, 0.08, 10
2016, 12, 27, 2,  00, -0.4, 5.5,   5.5,    0.00, 0.08, 10
2016, 12, 27, 2,  10, -0.4, 5.5,   6.3,    0.00, 0.08, 10
2016, 12, 27, 2,  20, -0.4, 5.5,   4.5,    0.00, 0.08, 10
2016, 12, 27, 2,  30, -0.5, 5.5,   4.5,    0.00, 0.08, 10
2016, 12, 27, 2,  40, -0.5, 5.5,   4.5,    0.00, 0.08, 10
2016, 12, 27, 2,  50, -0.5, 5.5,   4.2,    0.00, 0.08, 10
2016, 12, 27, 3,  00, -0.6, 5.3,   3.4,    0.00, 0.08, 10
2016, 12, 27, 3,  10, -0.7, 5.3,   3.5,    0.00, 0.08, 10
2016, 12, 27, 3,  20, -0.7, 5.3,   2.8,    0.00, 0.08, 10
2016, 12, 27, 3,  30, -0.6, 5.3,   2.2,    0.00, 0.08, 10
2016, 12, 27, 3,  40, -0.5, 5.3,   2.0,    0.00, 0.00, 10
2016, 12, 27, 3,  50, -0.3, 5.3,   2.2,    0.00, 0.00, 10
2016, 12, 27, 4,  00, -0.1, 4.6,   2.9,    0.00, 0.00, 10
2016, 12, 27, 4,  10, -0.1, 4.6,   2.5,    0.00, 0.00, 10
2016, 12, 27, 4,  20,  0.0, 4.6,   3.1,    0.00, 0.00, 10
2016, 12, 27, 4,  30,  0.0, 4.6,   2.9,    0.00, 0.00, 10
2016, 12, 27, 4,  40,  0.1, 4.6,   2.5,    0.00, 0.00, 10
2016, 12, 27, 4,  50,  0.0, 4.6,   2.1,    0.00, 0.00, 10
2016, 12, 27, 5,  00,  0.0, 4.1,   2.5,    0.00, 0.00, 9.5
2016, 12, 27, 5,  10,  0.0, 4.1,   3.2,    0.00, 0.00, 9.5
2016, 12, 27, 5,  20, -0.1, 4.1,   2.2,    0.00, 0.00, 9.5
2016, 12, 27, 5,  30, -0.2, 4.1,   2.2,    0.00, 0.00, 9.5
2016, 12, 27, 5,  40, -0.3, 4.1,   1.8,    0.00, 0.00, 9.5
2016, 12, 27, 5,  50, -0.7, 4.1,   1.8,    0.00, 0.00, 9.5
2016, 12, 27, 6,  00, -0.3, 4.1,   1.7,    0.00, 0.00, 9.5
2016, 12, 27, 6,  10, -0.5, 4.1,   2.0,    0.00, 0.00, 9.5
2016, 12, 27, 6,  20, -0.6, 4.1,   2.9,    0.00, 0.08, 9.5
2016, 12, 27, 6,  30, -0.6, 4.1,   2.7,    0.00, 0.08, 9.5
2016, 12, 27, 6,  40, -0.7, 4.1,   2.1,    0.00, 0.08, 9.5
2016, 12, 27, 6,  50, -0.9, 4.1,   1.5,    0.00, 0.08, 9.5
2016, 12, 27, 7,  00, -1.1, 4.7,   1.6,    0.00, 0.08, 9.5
2016, 12, 27, 7,  10, -1.1, 4.7,   2.8,    0.00, 0.08, 9.5
2016, 12, 27, 7,  20, -1.3, 4.7,   3.4,    0.00, 0.08, 9.5
2016, 12, 27, 7,  30, -1.2, 4.7,   2.6,    0.00, 0.08, 9.5
2016, 12, 27, 7,  40, -1.3, 4.7,   2.4,    0.00, 0.08, 9.5
2016, 12, 27, 7,  50, -1.4, 4.7,   2.1,    0.00, 0.08, 9.5
2016, 12, 27, 8,  00, -1.6, 4.5,   1.5,    0.01, 0.08, 10
2016, 12, 27, 8,  10, -1.6, 4.5,   1.0,    0.01, 0.08, 10
2016, 12, 27, 8,  20, -1.6, 4.5,   1.2,    0.01, 0.08, 10
2016, 12, 27, 8,  30, -1.8, 4.5,   0.5,    0.01, 0.08, 10
2016, 12, 27, 8,  40, -1.6, 4.5,   0.4,    0.01, 0.08, 10
2016, 12, 27, 8,  50, -1.6, 4.5,   0.7,    0.01, 0.08, 10
2016, 12, 27, 9,  00, -1.6, 4.7,   0.8,    0.09, 0.08, 10
2016, 12, 27, 9,  10, -1.7, 4.7,   1.6,    0.09, 0.08, 10
2016, 12, 27, 9,  20, -1.7, 4.7,   2.0,    0.09, 0.08, 10
2016, 12, 27, 9,  30, -1.8, 4.7,   1.6,    0.09, 0.08, 10
2016, 12, 27, 9,  40, -1.8, 4.7,   2.0,    0.09, 0.08, 10
2016, 12, 27, 9,  50, -1.9, 4.7,   1.9,    0.09, 0.00, 10
2016, 12, 27, 10, 00, -1.8, 4.0,   1.0,    0.27, 0.00, 10
2016, 12, 27, 10, 10, -1.8, 4.0,   1.2,    0.27, 0.00, 10
2016, 12, 27, 10, 20, -1.8, 4.0,   1.7,    0.27, 0.00, 10
2016, 12, 27, 10, 30, -1.7, 4.0,   2.1,    0.27, 0.00, 10
2016, 12, 27, 10, 40, -1.8, 4.0,   1.5,    0.27, 0.00, 10
2016, 12, 27, 10, 50, -1.9, 4.0,   1.4,    0.27, 0.00, 10
2016, 12, 27, 11, 00, -1.8, 3.6,   1.8,    0.49, 0.00, 10
2016, 12, 27, 11, 10, -1.8, 3.6,   1.8,    0.49, 0.00, 10
2016, 12, 27, 11, 20, -1.9, 3.6,   1.3,    0.49, 0.00, 10
2016, 12, 27, 11, 30, -1.9, 3.6,   1.5,    0.49, 0.00, 10
2016, 12, 27, 11, 40, -1.9, 3.6,   1.5,    0.49, 0.00, 10
2016, 12, 27, 11, 50, -1.7, 3.6,   2.3,    0.49, 0.00, 10
2016, 12, 27, 12, 00, -1.6, 3.9,   2.6,    0.30, 0.00, 10
2016, 12, 27, 12, 10, -1.7, 3.9,   3.1,    0.30, 0.00, 10
2016, 12, 27, 12, 20, -1.6, 3.9,   2.7,    0.30, 0.00, 10
2016, 12, 27, 12, 30, -1.8, 3.9,   4.0,    0.30, 0.00, 10
2016, 12, 27, 12, 40, -1.7, 3.9,   3.6,    0.30, 0.00, 10
2016, 12, 27, 12, 50, -1.9, 3.9,   3.4,    0.30, 0.00, 10
2016, 12, 27, 13, 00, -1.9, 3.2,   3.6,    0.46, 0.00, 10
2016, 12, 27, 13, 10, -1.9, 3.2,   4.2,    0.46, 0.00, 10
2016, 12, 27, 13, 20, -2.0, 3.2,   3.8,    0.46, 0.00, 10
2016, 12, 27, 13, 30, -2.1, 3.2,   3.9,    0.46, 0.00, 10
2016, 12, 27, 13, 40, -2.1, 3.2,   3.7,    0.46, 0.00, 10
2016, 12, 27, 13, 50, -2.1, 3.2,   4.1,    0.46, 0.00, 10
2016, 12, 27, 14, 00, -2.0, 3.1,   4.0,    0.43, 0.00, 9.5
2016, 12, 27, 14, 10, -2.1, 3.1,   2.7,    0.43, 0.00, 9.5
2016, 12, 27, 14, 20, -2.2, 3.1,   3.9,    0.43, 0.00, 9.5
2016, 12, 27, 14, 30, -2.3, 3.1,   4.0,    0.43, 0.00, 9.5
2016, 12, 27, 14, 40, -2.3, 3.1,   3.8,    0.43, 0.00, 9.5
2016, 12, 27, 14, 50, -2.3, 3.1,   3.5,    0.43, 0.00, 9.5
2016, 12, 27, 15, 00, -2.3, 3.0,   3.5,    0.26, 0.00, 9.5
2016, 12, 27, 15, 10, -2.4, 3.0,   3.8,    0.26, 0.00, 9.5
2016, 12, 27, 15, 20, -2.5, 3.0,   2.9,    0.26, 0.00, 9.5
2016, 12, 27, 15, 30, -2.6, 3.0,   3.2,    0.26, 0.00, 9.5
2016, 12, 27, 15, 40, -2.6, 3.0,   2.4,    0.26, 0.00, 9.5
2016, 12, 27, 15, 50, -2.7, 3.0,   3.5,    0.26, 0.00, 9.5
2016, 12, 27, 16, 00, -2.8, 3.2,   3.6,    0.08, 0.00, 9.5
2016, 12, 27, 16, 10, -2.9, 3.2,   2.6,    0.08, 0.00, 9.5
2016, 12, 27, 16, 20, -2.9, 3.2,   2.4,    0.08, 0.00, 9.5
2016, 12, 27, 16, 30, -2.9, 3.2,   2.8,    0.08, 0.00, 9.5
2016, 12, 27, 16, 40, -2.9, 3.2,   3.7,    0.08, 0.00, 9.5
2016, 12, 27, 16, 50, -2.9, 3.2,   3.8,    0.08, 0.00, 9.5
2016, 12, 27, 17, 00, -3.0, 3.0,   3.5,    0.00, 0.00, 9.5
2016, 12, 27, 17, 10, -3.1, 3.0,   2.5,    0.00, 0.00, 9.5
2016, 12, 27, 17, 20, -3.4, 3.0,   3.7,    0.00, 0.00, 9.5
2016, 12, 27, 17, 30, -3.4, 3.0,   4.3,    0.00, 0.00, 9.5
2016, 12, 27, 17, 40, -3.5, 3.0,   4.4,    0.00, 0.00, 9.5
2016, 12, 27, 17, 50, -3.6, 3.0,   3.7,    0.00, 0.00, 9.5
2016, 12, 27, 18, 00, -3.8, 3.0,   5.1,    0.00, 0.00, 9.5
2016, 12, 27, 18, 10, -4.0, 3.0,   4.5,    0.00, 0.00, 9.5
2016, 12, 27, 18, 20, -4.2, 3.0,   4.1,    0.00, 0.00, 9.5
2016, 12, 27, 18, 30, -4.3, 3.0,   3.2,    0.00, 0.00, 9.5
2016, 12, 27, 18, 40, -4.3, 3.0,   2.9,    0.00, 0.00, 9.5
2016, 12, 27, 18, 50, -4.3, 3.0,   3.8,    0.00, 0.00, 9.5
2016, 12, 27, 19, 00, -4.5, 2.7,   4.6,    0.00, 0.00, 9.5
2016, 12, 27, 19, 10, -4.6, 2.7,   3.3,    0.00, 0.00, 9.5
2016, 12, 27, 19, 20, -4.8, 2.7,   4.8,    0.00, 0.00, 9.5
2016, 12, 27, 19, 30, -4.9, 2.7,   4.5,    0.00, 0.00, 9.5
2016, 12, 27, 19, 40, -5.0, 2.7,   3.7,    0.00, 0.00, 9.5
2016, 12, 27, 19, 50, -5.1, 2.7,   2.8,    0.00, 0.00, 9.5
2016, 12, 27, 20, 00, -5.0, 2.5,   3.3,    0.00, 0.00, 9.5
2016, 12, 27, 20, 10, -5.2, 2.5,   4.2,    0.00, 0.00, 9.5
2016, 12, 27, 20, 20, -5.3, 2.5,   4.7,    0.00, 0.00, 9.5
2016, 12, 27, 20, 30, -5.2, 2.5,   5.2,    0.00, 0.00, 9.5
2016, 12, 27, 20, 40, -5.3, 2.5,   5.8,    0.00, 0.00, 9.5
2016, 12, 27, 20, 50, -5.4, 2.5,   6.4,    0.00, 0.00, 9.5
2016, 12, 27, 21, 00, -5.4, 2.3,   5.0,    0.00, 0.00, 9.5
2016, 12, 27, 21, 10, -5.4, 2.3,   4.0,    0.00, 0.00, 9.5
2016, 12, 27, 21, 20, -5.6, 2.3,   2.9,    0.00, 0.00, 9.5
2016, 12, 27, 21, 30, -5.6, 2.3,   2.7,    0.00, 0.00, 9.5
2016, 12, 27, 21, 40, -5.8, 2.3,   3.5,    0.00, 0.00, 9.5
2016, 12, 27, 21, 50, -5.8, 2.3,   3.7,    0.00, 0.00, 9.5
2016, 12, 27, 22, 00, -6.0, 2.3,   3.3,    0.00, 0.00, 9
2016, 12, 27, 22, 10, -6.0, 2.3,   3.8,    0.00, 0.00, 9
2016, 12, 27, 22, 20, -6.0, 2.3,   3.5,    0.00, 0.00, 9
2016, 12, 27, 22, 30, -6.2, 2.3,   3.1,    0.00, 0.00, 9
2016, 12, 27, 22, 40, -6.2, 2.3,   3.2,    0.00, 0.00, 9
2016, 12, 27, 22, 50, -6.3, 2.3,   3.1,    0.00, 0.00, 9
2016, 12, 27, 23, 00, -6.4, 2.1,   3.8,    0.00, 0.00, 8
2016, 12, 27, 23, 10, -6.5, 2.1,   3.8,    0.00, 0.00, 8
2016, 12, 27, 23, 20, -6.5, 2.1,   4.1,    0.00, 0.00, 8
2016, 12, 27, 23, 30, -6.7, 2.1,   4.1,    0.00, 0.00, 8
2016, 12, 27, 23, 40, -6.7, 2.1,   4.1,    0.00, 0.00, 8
2016, 12, 27, 23, 50, -6.8, 2.1,   4.4,    0.00, 0.00, 8
2016, 12, 28, 0,  00, -6.9, 2.0,   4.7,    0.00, 0.00, 7
2016, 12, 28, 0,  10, -7.1, 2.0,   4.0,    0.00, 0.00, 7
2016, 12, 28, 0,  20, -7.4, 2.0,   2.0,    0.00, 0.00, 7
2016, 12, 28, 0,  30, -7.1, 2.0,   1.3,    0.00, 0.00, 7
2016, 12, 28, 0,  40, -7.2, 2.0,   1.4,    0.00, 0.00, 7
2016, 12, 28, 0,  50, -7.6, 2.0,   2.0,    0.00, 0.00, 7
2016, 12, 28, 1,  00, -7.5, 2.1,   1.1,    0.00, 0.00, 7
2016, 12, 28, 1,  10, -7.8, 2.1,   1.0,    0.00, 0.00, 7
2016, 12, 28, 1,  20, -7.1, 2.1,   1.8,    0.00, 0.00, 7
2016, 12, 28, 1,  30, -7.2, 2.1,   2.3,    0.00, 0.00, 7
2016, 12, 28, 1,  40, -7.1, 2.1,   2.2,    0.00, 0.00, 7
2016, 12, 28, 1,  50, -7.0, 2.1,   1.8,    0.00, 0.00, 7
2016, 12, 28, 2,  00, -7.0, 2.1,   2.1,    0.00, 0.00, 6
2016, 12, 28, 2,  10, -7.1, 2.1,   1.5,    0.00, 0.00, 6
2016, 12, 28, 2,  20, -7.2, 2.1,   1.6,    0.00, 0.00, 6
2016, 12, 28, 2,  30, -7.5, 2.1,   2.4,    0.00, 0.00, 6
2016, 12, 28, 2,  40, -7.6, 2.1,   2.6,    0.00, 0.00, 6
2016, 12, 28, 2,  50, -7.8, 2.1,   1.4,    0.00, 0.00, 6
2016, 12, 28, 3,  00, -7.8, 2.0,   1.2,    0.00, 0.00, 5
2016, 12, 28, 3,  10, -8.0, 2.0,   1.3,    0.00, 0.00, 5
2016, 12, 28, 3,  20, -7.7, 2.0,   1.7,    0.00, 0.00, 5
2016, 12, 28, 3,  30, -7.7, 2.0,   1.6,    0.00, 0.00, 5
2016, 12, 28, 3,  40, -7.9, 2.0,   0.9,    0.00, 0.00, 5
2016, 12, 28, 3,  50, -7.8, 2.0,   1.6,    0.00, 0.00, 5
2016, 12, 28, 4,  00, -7.7, 1.9,   2.0,    0.00, 0.00, 6.5
2016, 12, 28, 4,  10, -7.5, 1.9,   1.5,    0.00, 0.00, 6.5
2016, 12, 28, 4,  20, -7.4, 1.9,   1.9,    0.00, 0.00, 6.5
2016, 12, 28, 4,  30, -7.4, 1.9,   1.8,    0.00, 0.00, 6.5
2016, 12, 28, 4,  40, -7.3, 1.9,   3.1,    0.00, 0.00, 6.5
2016, 12, 28, 4,  50, -7.6, 1.9,   2.1,    0.00, 0.00, 6.5
2016, 12, 28, 5,  00, -7.3, 1.8,   2.3,    0.00, 0.00, 8
2016, 12, 28, 5,  10, -7.3, 1.8,   2.4,    0.00, 0.00, 8
2016, 12, 28, 5,  20, -7.4, 1.8,   1.4,    0.00, 0.00, 8
2016, 12, 28, 5,  30, -7.4, 1.8,   0.9,    0.00, 0.00, 8
2016, 12, 28, 5,  40, -7.9, 1.8,   0.9,    0.00, 0.00, 8
2016, 12, 28, 5,  50, -7.3, 1.8,   1.1,    0.00, 0.00, 8
2016, 12, 28, 6,  00, -7.5, 2.0,   1.4,    0.00, 0.00, 9.5
2016, 12, 28, 6,  10, -7.3, 2.0,   1.5,    0.00, 0.00, 9.5
2016, 12, 28, 6,  20, -7.4, 2.0,   1.6,    0.00, 0.00, 9.5
2016, 12, 28, 6,  30, -7.3, 2.0,   1.3,    0.00, 0.00, 9.5
2016, 12, 28, 6,  40, -7.3, 2.0,   1.2,    0.00, 0.00, 9.5
2016, 12, 28, 6,  50, -7.5, 2.0,   0.9,    0.00, 0.00, 9.5
2016, 12, 28, 7,  00, -7.3, 1.8,   1.0,    0.00, 0.00, 8
2016, 12, 28, 7,  10, -7.3, 1.8,   1.2,    0.00, 0.00, 8
2016, 12, 28, 7,  20, -7.3, 1.8,   1.8,    0.00, 0.00, 8
2016, 12, 28, 7,  30, -7.3, 1.8,   2.0,    0.00, 0.00, 8
2016, 12, 28, 7,  40, -7.4, 1.8,   1.7,    0.00, 0.00, 8
2016, 12, 28, 7,  50, -7.5, 1.8,   1.4,    0.00, 0.00, 8
2016, 12, 28, 8,  00, -7.5, 2.0,   1.6,    0.09, 0.00, 6
2016, 12, 28, 8,  10, -7.5, 2.0,   2.3,    0.09, 0.00, 6
2016, 12, 28, 8,  20, -7.6, 2.0,   2.0,    0.09, 0.00, 6
2016, 12, 28, 8,  30, -7.7, 2.0,   1.9,    0.09, 0.00, 6
2016, 12, 28, 8,  40, -7.7, 2.0,   2.7,    0.09, 0.00, 6
2016, 12, 28, 8,  50, -7.8, 2.0,   3.5,    0.09, 0.00, 6
2016, 12, 28, 9,  00, -7.3, 2.1,   2.4,    0.46, 0.00, 4
2016, 12, 28, 9,  10, -7.3, 2.1,   1.7,    0.46, 0.00, 4
2016, 12, 28, 9,  20, -7.3, 2.1,   1.4,    0.46, 0.02, 4
2016, 12, 28, 9,  30, -7.2, 2.1,   2.2,    0.46, 0.02, 4
2016, 12, 28, 9,  40, -7.3, 2.1,   3.1,    0.46, 0.02, 4
2016, 12, 28, 9,  50, -7.3, 2.1,   3.2,    0.46, 0.02, 4
2016, 12, 28, 10, 00, -7.1, 2.1,   2.7,    0.57, 0.02, 6
2016, 12, 28, 10, 10, -7.5, 2.1,   3.0,    0.57, 0.02, 6
2016, 12, 28, 10, 20, -7.5, 2.1,   2.2,    0.57, 0.02, 6
2016, 12, 28, 10, 30, -7.5, 2.1,   2.2,    0.57, 0.02, 6
2016, 12, 28, 10, 40, -7.6, 2.1,   2.2,    0.57, 0.02, 6
2016, 12, 28, 10, 50, -7.8, 2.1,   2.5,    0.57, 0.02, 6
2016, 12, 28, 11, 00, -7.7, 2.5,   2.7,    0.47, 0.02, 8
2016, 12, 28, 11, 10, -7.5, 2.5,   2.4,    0.47, 0.02, 8
2016, 12, 28, 11, 20, -7.2, 2.5,   2.4,    0.47, 0.02, 8
2016, 12, 28, 11, 30, -7.3, 2.5,   2.8,    0.47, 0.02, 8
2016, 12, 28, 11, 40, -7.3, 2.5,   2.3,    0.47, 0.02, 8
2016, 12, 28, 11, 50, -7.1, 2.5,   1.6,    0.47, 0.02, 8
2016, 12, 28, 12, 00, -6.8, 2.7,   1.4,    0.73, 0.02, 9.5
2016, 12, 28, 12, 10, -6.5, 2.7,   2.0,    0.73, 0.02, 9.5
2016, 12, 28, 12, 20, -6.4, 2.7,   1.6,    0.73, 0.02, 9.5
2016, 12, 28, 12, 30, -6.2, 2.7,   0.7,    0.73, 0.02, 9.5
2016, 12, 28, 12, 40, -6.2, 2.7,   0.6,    0.73, 0.02, 9.5
2016, 12, 28, 12, 50, -5.6, 2.7,   0.7,    0.73, 0.02, 9.5
2016, 12, 28, 13, 00, -5.4, 3.1,   0.5,    1.08, 0.02, 9.5
2016, 12, 28, 13, 10, -5.4, 3.1,   0.5,    1.08, 0.02, 9.5
2016, 12, 28, 13, 20, -5.2, 3.1,   0.8,    1.08, 0.02, 9.5
2016, 12, 28, 13, 30, -5.2, 3.1,   1.1,    1.08, 0.02, 9.5
2016, 12, 28, 13, 40, -5.0, 3.1,   1.4,    1.08, 0.02, 9.5
2016, 12, 28, 13, 50, -4.9, 3.1,   1.7,    1.08, 0.02, 9.5
2016, 12, 28, 14, 00, -4.7, 3.1,   1.7,    0.73, 0.02, 9.5
2016, 12, 28, 14, 10, -4.6, 3.1,   0.9,    0.73, 0.02, 9.5
2016, 12, 28, 14, 20, -4.6, 3.1,   0.7,    0.73, 0.00, 9.5
2016, 12, 28, 14, 30, -4.2, 3.1,   2.3,    0.73, 0.00, 9.5
2016, 12, 28, 14, 40, -3.9, 3.1,   3.8,    0.73, 0.00, 9.5
2016, 12, 28, 14, 50, -3.9, 3.1,   3.2,    0.73, 0.00, 9.5
2016, 12, 28, 15, 00, -3.8, 3.2,   3.1,    0.49, 0.00, 9.5
2016, 12, 28, 15, 10, -3.4, 3.2,   3.3,    0.49, 0.00, 9.5
2016, 12, 28, 15, 20, -3.8, 3.2,   3.1,    0.49, 0.00, 9.5
2016, 12, 28, 15, 30, -3.9, 3.2,   2.3,    0.49, 0.00, 9.5
2016, 12, 28, 15, 40, -3.8, 3.2,   0.8,    0.49, 0.00, 9.5
2016, 12, 28, 15, 50, -3.5, 3.2,   3.1,    0.49, 0.00, 9.5
2016, 12, 28, 16, 00, -3.5, 2.5,   3.2,    0.28, 0.00, 7
2016, 12, 28, 16, 10, -3.7, 2.5,   2.6,    0.28, 0.00, 7
2016, 12, 28, 16, 20, -3.8, 2.5,   2.1,    0.28, 0.00, 7
2016, 12, 28, 16, 30, -4.0, 2.5,   2.3,    0.28, 0.00, 7
2016, 12, 28, 16, 40, -4.5, 2.5,   1.7,    0.28, 0.00, 7
2016, 12, 28, 16, 50, -4.8, 2.5,   1.6,    0.28, 0.00, 7
2016, 12, 28, 17, 00, -4.8, 2.7,   1.5,    0.00, 0.00, 4
2016, 12, 28, 17, 10, -5.1, 2.7,   1.2,    0.00, 0.00, 4
2016, 12, 28, 17, 20, -5.5, 2.7,   1.1,    0.00, 0.00, 4
2016, 12, 28, 17, 30, -5.7, 2.7,   0.7,    0.00, 0.00, 4
2016, 12, 28, 17, 40, -5.8, 2.7,   0.7,    0.00, 0.00, 4
2016, 12, 28, 17, 50, -5.3, 2.7,   1.2,    0.00, 0.00, 4
2016, 12, 28, 18, 00, -6.0, 2.9,   0.7,    0.00, 0.00, 1
2016, 12, 28, 18, 10, -6.0, 2.9,   0.8,    0.00, 0.00, 1
2016, 12, 28, 18, 20, -6.2, 2.9,   0.6,    0.00, 0.00, 1
2016, 12, 28, 18, 30, -5.6, 2.9,   0.8,    0.00, 0.00, 1
2016, 12, 28, 18, 40, -6.6, 2.9,   1.4,    0.00, 0.00, 1
2016, 12, 28, 18, 50, -6.0, 2.9,   2.0,    0.00, 0.00, 1
2016, 12, 28, 19, 00, -6.4, 2.8,   2.4,    0.00, 0.00, 4
2016, 12, 28, 19, 10, -6.5, 2.8,   1.8,    0.00, 0.00, 4
2016, 12, 28, 19, 20, -6.7, 2.8,   1.2,    0.00, 0.00, 4
2016, 12, 28, 19, 30, -6.7, 2.8,   2.1,    0.00, 0.00, 4
2016, 12, 28, 19, 40, -6.7, 2.8,   2.2,    0.00, 0.00, 4
2016, 12, 28, 19, 50, -6.7, 2.8,   2.0,    0.00, 0.00, 4
2016, 12, 28, 20, 00, -6.8, 2.5,   2.3,    0.00, 0.00, 6
2016, 12, 28, 20, 10, -6.8, 2.5,   2.4,    0.00, 0.00, 6
2016, 12, 28, 20, 20, -6.7, 2.5,   2.6,    0.00, 0.00, 6
2016, 12, 28, 20, 30, -7.3, 2.5,   2.5,    0.00, 0.00, 6
2016, 12, 28, 20, 40, -6.5, 2.5,   3.0,    0.00, 0.00, 6
2016, 12, 28, 20, 50, -6.7, 2.5,   2.4,    0.00, 0.00, 6
2016, 12, 28, 21, 00, -6.7, 2.5,   3.4,    0.00, 0.00, 9
2016, 12, 28, 21, 10, -6.2, 2.5,   2.8,    0.00, 0.00, 9
2016, 12, 28, 21, 20, -6.4, 2.5,   3.2,    0.00, 0.00, 9
2016, 12, 28, 21, 30, -6.9, 2.5,   3.0,    0.00, 0.00, 9
2016, 12, 28, 21, 40, -6.7, 2.5,   3.9,    0.00, 0.00, 9
2016, 12, 28, 21, 50, -6.7, 2.5,   3.7,    0.00, 0.00, 9
2016, 12, 28, 22, 00, -6.4, 2.5,   3.3,    0.00, 0.00, 9
2016, 12, 28, 22, 10, -6.2, 2.5,   4.2,    0.00, 0.00, 9
